complaint_id,fraud_timestamp,filed_at,victim_pin,victim_district,victim_state,fraud_type,amount_defrauded,bank_mentioned,complaint_text,status,ncrb_motive_total,ncrb_hist_total_2019_2021,ncrb_trend_2019_2021,ncrb_crime_rate_2022,ncrb_chargesheet_rate_2022
COMP-2024-00087,2024-12-04 20:00:00,2024-12-04 20:18:00,317005,East Khasi Hills,Meghalaya,OTP_FRAUD,9175.63,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 9,176 was transferred out of my account. Complainant: Amit Kumar.",CLOSED,39.0,3.0,0.0,87.6,26.9
COMP-2024-00088,2024-12-22 20:00:00,2024-12-22 23:36:00,893202,Muzaffarpur,Bihar,UPI_FRAUD,16288.8,UNION,"I, Pooja Iyer, received a UPI collect request I did not recognise and Rs 16,289 was debited from my UNION account without my authorisation.",CASH_TRACED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-00089,2024-06-12 21:00:00,2024-06-13 00:23:00,683390,Gurugram,Haryana,INVESTMENT_FRAUD,382087.54,HDFC,"I invested Rs 382,088 through HDFC into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Ravi Rao.",CASH_TRACED,401.0,7.0,0.0,418.6,43.3
COMP-2024-00090,2024-03-29 14:00:00,2024-03-29 17:27:00,447596,Bhagalpur,Bihar,KYC_SCAM,30012.77,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 30,013 was withdrawn. This is Kavita Iyer reporting the incident.",UNDER_INVESTIGATION,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-00091,2024-02-03 14:00:00,2024-02-03 20:44:00,992647,Jabalpur,Madhya Pradesh,INVESTMENT_FRAUD,1057047.9,ICICI,"I invested Rs 1,057,048 through ICICI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Suresh Mehta.",FILED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-00092,2024-07-16 08:00:00,2024-07-16 15:23:00,332103,Aligarh,Uttar Pradesh,UPI_FRAUD,7443.72,AXIS,"I, Manoj Iyer, received a UPI collect request I did not recognise and Rs 7,444 was debited from my AXIS account without my authorisation.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-00093,2024-10-26 09:00:00,2024-10-26 14:36:00,722615,Panipat,Haryana,UPI_FRAUD,21689.52,UNION,"I, Pooja Singh, received a UPI collect request I did not recognise and Rs 21,690 was debited from my UNION account without my authorisation.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-00094,2024-10-25 21:00:00,2024-10-26 03:16:00,848021,North Goa,Goa,OTHER,110600.49,KOTAK,"This is Sunita Kumar. An unknown transaction of Rs 110,600 occurred on my KOTAK account and I suspect fraud.",CLOSED,31.0,0.0,0.0,172.8,75.9
COMP-2024-00095,2024-08-25 09:00:00,2024-08-25 16:40:00,303993,West Tripura,Tripura,KYC_SCAM,26957.98,CANARA,"I got a call saying my CANARA KYC will expire and after sharing OTP Rs 26,958 was withdrawn. This is Suresh Verma reporting the incident.",UNDER_INVESTIGATION,8.0,1.0,-1.0,88.7,73.1
COMP-2024-00096,2024-02-15 10:00:00,2024-02-15 13:31:00,549865,Solan,Himachal Pradesh,LOAN_SCAM,149592.84,BOB,"I, Neha Gupta, was asked to pay a processing fee of Rs 149,593 through BOB for an instant loan app that never disbursed any loan.",FILED,31.0,0.0,0.0,177.8,82.9
COMP-2024-00097,2024-09-14 19:00:00,2024-09-14 21:37:00,404955,Chandigarh,Chandigarh,KYC_SCAM,11560.65,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 11,561 was withdrawn. This is Neha Joshi reporting the incident.",UNDER_INVESTIGATION,26.0,1.0,0.0,240.5,54.4
COMP-2024-00098,2024-09-30 19:00:00,2024-10-01 00:39:00,976735,New Delhi,Delhi,UPI_FRAUD,42472.85,HDFC,"I, Rahul Sharma, received a UPI collect request I did not recognise and Rs 42,473 was debited from my HDFC account without my authorisation.",UNDER_INVESTIGATION,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-00099,2024-04-11 19:00:00,2024-04-11 20:48:00,475308,Lunglei,Mizoram,KYC_SCAM,47741.55,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 47,742 was withdrawn. This is Kavita Gupta reporting the incident.",FILED,1.0,2.0,0.0,291.6,58.0
COMP-2024-00100,2024-02-21 10:00:00,2024-02-21 16:55:00,809641,Puducherry,Puducherry,OTHER,1359.53,KOTAK,"This is Anjali Gupta. An unknown transaction of Rs 1,360 occurred on my KOTAK account and I suspect fraud.",FILED,2.0,0.0,0.0,199.7,91.3
COMP-2024-00101,2024-11-28 22:00:00,2024-11-29 05:17:00,267138,Shimla,Himachal Pradesh,KYC_SCAM,23884.01,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 23,884 was withdrawn. This is Priya Gupta reporting the incident.",CASH_TRACED,31.0,0.0,0.0,177.8,82.9
COMP-2024-00102,2024-12-08 15:00:00,2024-12-08 20:43:00,861949,Raipur,Chhattisgarh,INVESTMENT_FRAUD,210216.1,BOB,"I invested Rs 210,216 through BOB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Sunita Nair.",UNDER_INVESTIGATION,90.0,9.0,-0.8,246.5,80.4
COMP-2024-00103,2024-02-10 17:00:00,2024-02-10 17:50:00,998198,Dhanbad,Jharkhand,KYC_SCAM,41587.94,CANARA,"I got a call saying my CANARA KYC will expire and after sharing OTP Rs 41,588 was withdrawn. This is Neha Nair reporting the incident.",FILED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-00104,2024-12-02 15:00:00,2024-12-02 21:33:00,790917,Ernakulam,Kerala,OTP_FRAUD,10246.49,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 10,246 was transferred out of my account. Complainant: Sunita Sharma.",FILED,283.0,21.0,0.0,661.0,96.0
COMP-2024-00105,2024-02-25 22:00:00,2024-02-26 01:59:00,790441,East Khasi Hills,Meghalaya,KYC_SCAM,253614.73,CANARA,"I got a call saying my CANARA KYC will expire and after sharing OTP Rs 253,615 was withdrawn. This is Pooja Rao reporting the incident.",CLOSED,39.0,3.0,0.0,87.6,26.9
COMP-2024-00106,2024-09-15 16:00:00,2024-09-15 18:25:00,517196,Kurnool,Andhra Pradesh,KYC_SCAM,107169.14,AXIS,"I got a call saying my AXIS KYC will expire and after sharing OTP Rs 107,169 was withdrawn. This is Anjali Singh reporting the incident.",CASH_TRACED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-00107,2024-12-29 09:00:00,2024-12-29 14:03:00,698357,Bareilly,Uttar Pradesh,OTP_FRAUD,17454.57,CANARA,"Someone called claiming to be from CANARA and asked for my OTP, after which Rs 17,455 was transferred out of my account. Complainant: Manoj Joshi.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-00108,2024-05-01 18:00:00,2024-05-02 01:59:00,500118,Jalandhar,Punjab,LOAN_SCAM,47823.3,SBI,"I, Ravi Gupta, was asked to pay a processing fee of Rs 47,823 through SBI for an instant loan app that never disbursed any loan.",CLOSED,102.0,31.0,0.5,142.9,66.4
COMP-2024-00109,2024-04-05 10:00:00,2024-04-05 10:25:00,549323,Imphal East,Manipur,INVESTMENT_FRAUD,29447.62,BOB,"I invested Rs 29,448 through BOB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Vikram Rao.",FILED,11.0,1.0,0.0,94.6,10.4
COMP-2024-00110,2024-07-31 18:00:00,2024-07-31 19:58:00,323717,Bengaluru Urban,Karnataka,KYC_SCAM,21674.32,KOTAK,"I got a call saying my KOTAK KYC will expire and after sharing OTP Rs 21,674 was withdrawn. This is Manoj Patel reporting the incident.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-00111,2024-10-03 21:00:00,2024-10-04 01:28:00,941814,Bareilly,Uttar Pradesh,UPI_FRAUD,15064.78,KOTAK,"I, Suresh Nair, received a UPI collect request I did not recognise and Rs 15,065 was debited from my KOTAK account without my authorisation.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-00112,2024-10-21 11:00:00,2024-10-21 14:55:00,760830,Belagavi,Karnataka,INVESTMENT_FRAUD,5000000.0,BOB,"I invested Rs 5,000,000 through BOB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Ravi Gupta.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-00113,2024-03-10 21:00:00,2024-03-11 02:29:00,251074,Dhanbad,Jharkhand,KYC_SCAM,30453.39,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 30,453 was withdrawn. This is Vikram Kumar reporting the incident.",CLOSED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-00114,2024-03-23 10:00:00,2024-03-23 11:03:00,290167,Guntur,Andhra Pradesh,UPI_FRAUD,48300.43,AXIS,"I, Manoj Mehta, received a UPI collect request I did not recognise and Rs 48,300 was debited from my AXIS account without my authorisation.",CASH_TRACED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-00115,2024-08-07 10:00:00,2024-08-07 16:09:00,875753,South Andaman,Andaman and Nicobar Islands,UPI_FRAUD,6638.49,AXIS,"I, Manoj Gupta, received a UPI collect request I did not recognise and Rs 6,638 was debited from my AXIS account without my authorisation.",CASH_TRACED,3.0,1.0,-1.0,114.4,83.9
COMP-2024-00116,2024-02-08 08:00:00,2024-02-08 13:01:00,524814,Gurugram,Haryana,INVESTMENT_FRAUD,584416.82,IDBI,"I invested Rs 584,417 through IDBI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Arjun Mehta.",CLOSED,401.0,7.0,0.0,418.6,43.3
COMP-2024-00117,2024-08-16 10:00:00,2024-08-16 16:21:00,867562,Aligarh,Uttar Pradesh,UPI_FRAUD,824.78,ICICI,"I, Neha Patel, received a UPI collect request I did not recognise and Rs 825 was debited from my ICICI account without my authorisation.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-00118,2024-07-11 20:00:00,2024-07-12 00:29:00,363807,Solan,Himachal Pradesh,JOB_SCAM,31042.51,HDFC,"I, Ravi Iyer, paid Rs 31,043 as a registration fee for a work-from-home job offer via HDFC and the recruiter has since stopped responding.",FILED,31.0,0.0,0.0,177.8,82.9
COMP-2024-00119,2024-01-23 10:00:00,2024-01-23 15:27:00,637544,Mysuru,Karnataka,JOB_SCAM,4738.01,ICICI,"I, Rahul Mehta, paid Rs 4,738 as a registration fee for a work-from-home job offer via ICICI and the recruiter has since stopped responding.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-00120,2024-11-15 20:00:00,2024-11-16 03:57:00,575497,South Delhi,Delhi,OTP_FRAUD,1876.11,KOTAK,"Someone called claiming to be from KOTAK and asked for my OTP, after which Rs 1,876 was transferred out of my account. Complainant: Pooja Mehta.",FILED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-00121,2024-12-13 20:00:00,2024-12-14 03:32:00,145548,Bastar,Chhattisgarh,LOAN_SCAM,30824.33,KOTAK,"I, Kavita Rao, was asked to pay a processing fee of Rs 30,824 through KOTAK for an instant loan app that never disbursed any loan.",FILED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-00122,2024-05-13 18:00:00,2024-05-13 20:26:00,813666,Kargil,Ladakh,JOB_SCAM,20414.39,IDBI,"I, Ravi Iyer, paid Rs 20,414 as a registration fee for a work-from-home job offer via IDBI and the recruiter has since stopped responding.",UNDER_INVESTIGATION,0.0,0.0,0.0,146.8,82.4
COMP-2024-00123,2024-03-23 16:00:00,2024-03-23 23:06:00,252387,Srinagar,Jammu and Kashmir,OTHER,10720.37,HDFC,"This is Neha Mehta. An unknown transaction of Rs 10,720 occurred on my HDFC account and I suspect fraud.",FILED,28.0,7.0,0.0,191.4,77.1
COMP-2024-00124,2024-11-10 10:00:00,2024-11-10 15:40:00,100301,Pune,Maharashtra,OTP_FRAUD,2159.54,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 2,160 was transferred out of my account. Complainant: Amit Verma.",CASH_TRACED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-00125,2024-10-13 09:00:00,2024-10-13 15:56:00,638220,Haridwar,Uttarakhand,JOB_SCAM,15756.41,HDFC,"I, Vikram Rao, paid Rs 15,756 as a registration fee for a work-from-home job offer via HDFC and the recruiter has since stopped responding.",UNDER_INVESTIGATION,62.0,18.0,-0.5,146.8,71.5
COMP-2024-00126,2024-08-31 15:00:00,2024-08-31 21:27:00,816289,Muzaffarpur,Bihar,UPI_FRAUD,5120.81,ICICI,"I, Sanjay Iyer, received a UPI collect request I did not recognise and Rs 5,121 was debited from my ICICI account without my authorisation.",UNDER_INVESTIGATION,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-00127,2024-10-04 08:00:00,2024-10-04 10:46:00,616256,North 24 Parganas,West Bengal,INVESTMENT_FRAUD,127159.38,IDBI,"I invested Rs 127,159 through IDBI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Sanjay Mehta.",UNDER_INVESTIGATION,478.0,36.0,2.0,158.5,90.6
COMP-2024-00128,2024-11-09 14:00:00,2024-11-09 16:22:00,594241,Kavaratti,Lakshadweep,KYC_SCAM,9158.46,AXIS,"I got a call saying my AXIS KYC will expire and after sharing OTP Rs 9,158 was withdrawn. This is Pooja Patel reporting the incident.",FILED,0.0,0.0,0.0,92.8,73.5
COMP-2024-00129,2024-03-31 16:00:00,2024-03-31 20:38:00,855562,Alwar,Rajasthan,OTP_FRAUD,9838.64,UNION,"Someone called claiming to be from UNION and asked for my OTP, after which Rs 9,839 was transferred out of my account. Complainant: Anjali Nair.",FILED,941.0,90.0,2.0,293.5,49.8
COMP-2024-00130,2024-12-10 18:00:00,2024-12-10 21:20:00,743473,Silvassa,Dadra and Nagar Haveli and Daman and Diu,OTP_FRAUD,6979.29,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 6,979 was transferred out of my account. Complainant: Vikram Nair.",CASH_TRACED,1.0,0.0,0.0,98.6,82.5
COMP-2024-00131,2024-07-30 10:00:00,2024-07-30 16:17:00,346024,Raipur,Chhattisgarh,KYC_SCAM,21058.02,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 21,058 was withdrawn. This is Manoj Singh reporting the incident.",FILED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-00132,2024-01-18 20:00:00,2024-01-19 00:04:00,666843,Guntur,Andhra Pradesh,UPI_FRAUD,291825.76,CANARA,"I, Sanjay Singh, received a UPI collect request I did not recognise and Rs 291,826 was debited from my CANARA account without my authorisation.",FILED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-00133,2024-12-18 17:00:00,2024-12-18 17:09:00,903072,Tawang,Arunachal Pradesh,OTHER,2835.73,PNB,"This is Ravi Singh. An unknown transaction of Rs 2,836 occurred on my PNB account and I suspect fraud.",CASH_TRACED,4.0,0.0,0.0,148.8,47.2
COMP-2024-00134,2024-04-03 10:00:00,2024-04-03 15:21:00,574760,Ajmer,Rajasthan,UPI_FRAUD,70706.92,CANARA,"I, Vikram Joshi, received a UPI collect request I did not recognise and Rs 70,707 was debited from my CANARA account without my authorisation.",FILED,941.0,90.0,2.0,293.5,49.8
COMP-2024-00135,2024-04-21 15:00:00,2024-04-21 19:02:00,830789,Belagavi,Karnataka,KYC_SCAM,1262.25,KOTAK,"I got a call saying my KOTAK KYC will expire and after sharing OTP Rs 1,262 was withdrawn. This is Arjun Sharma reporting the incident.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-00136,2024-08-30 16:00:00,2024-08-30 17:26:00,759726,Jamshedpur (East Singhbhum),Jharkhand,OTP_FRAUD,1753.23,KOTAK,"Someone called claiming to be from KOTAK and asked for my OTP, after which Rs 1,753 was transferred out of my account. Complainant: Kavita Sharma.",FILED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-00137,2024-07-09 22:00:00,2024-07-09 22:51:00,819265,Bilaspur,Chhattisgarh,UPI_FRAUD,17059.15,CANARA,"I, Pooja Patel, received a UPI collect request I did not recognise and Rs 17,059 was debited from my CANARA account without my authorisation.",FILED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-00138,2024-10-04 21:00:00,2024-10-05 01:43:00,464552,Karimnagar,Telangana,KYC_SCAM,15523.68,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 15,524 was withdrawn. This is Anjali Joshi reporting the incident.",FILED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-00139,2024-06-14 16:00:00,2024-06-14 20:32:00,790897,Ahmedabad,Gujarat,OTP_FRAUD,16092.27,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 16,092 was transferred out of my account. Complainant: Priya Sharma.",FILED,362.0,70.0,4.125,189.8,89.8
COMP-2024-00140,2024-12-01 17:00:00,2024-12-01 23:55:00,769952,Aizawl,Mizoram,OTHER,8049.4,CANARA,"This is Rahul Patel. An unknown transaction of Rs 8,049 occurred on my CANARA account and I suspect fraud.",CASH_TRACED,1.0,2.0,0.0,291.6,58.0
COMP-2024-00141,2024-11-22 19:00:00,2024-11-23 02:37:00,209159,Chandigarh,Chandigarh,JOB_SCAM,9296.28,BOB,"I, Amit Reddy, paid Rs 9,296 as a registration fee for a work-from-home job offer via BOB and the recruiter has since stopped responding.",UNDER_INVESTIGATION,26.0,1.0,0.0,240.5,54.4
COMP-2024-00142,2024-08-17 16:00:00,2024-08-17 21:10:00,117094,Ludhiana,Punjab,UPI_FRAUD,12003.27,PNB,"I, Suresh Reddy, received a UPI collect request I did not recognise and Rs 12,003 was debited from my PNB account without my authorisation.",FILED,102.0,31.0,0.5,142.9,66.4
COMP-2024-00143,2024-10-31 20:00:00,2024-10-31 23:20:00,182289,Dwarka,Delhi,UPI_FRAUD,13849.17,IDBI,"I, Arjun Sharma, received a UPI collect request I did not recognise and Rs 13,849 was debited from my IDBI account without my authorisation.",FILED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-00144,2024-05-28 22:00:00,2024-05-28 22:47:00,598969,South Delhi,Delhi,KYC_SCAM,19905.39,KOTAK,"I got a call saying my KOTAK KYC will expire and after sharing OTP Rs 19,905 was withdrawn. This is Pooja Joshi reporting the incident.",UNDER_INVESTIGATION,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-00145,2024-02-27 20:00:00,2024-02-27 21:42:00,436318,Durg,Chhattisgarh,LOAN_SCAM,31464.66,KOTAK,"I, Anjali Mehta, was asked to pay a processing fee of Rs 31,465 through KOTAK for an instant loan app that never disbursed any loan.",CASH_TRACED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-00146,2024-05-04 19:00:00,2024-05-04 22:00:00,827497,Dimapur,Nagaland,OTHER,8176.72,SBI,"This is Arjun Verma. An unknown transaction of Rs 8,177 occurred on my SBI account and I suspect fraud.",UNDER_INVESTIGATION,2.0,0.0,0.0,45.4,58.0
COMP-2024-00147,2024-05-10 10:00:00,2024-05-10 12:23:00,155663,North Goa,Goa,UPI_FRAUD,10147.07,IDBI,"I, Neha Kumar, received a UPI collect request I did not recognise and Rs 10,147 was debited from my IDBI account without my authorisation.",FILED,31.0,0.0,0.0,172.8,75.9
COMP-2024-00148,2024-09-28 14:00:00,2024-09-28 14:14:00,463625,Patiala,Punjab,KYC_SCAM,22803.11,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 22,803 was withdrawn. This is Manoj Patel reporting the incident.",UNDER_INVESTIGATION,102.0,31.0,0.5,142.9,66.4
COMP-2024-00149,2024-09-23 20:00:00,2024-09-23 23:38:00,352036,Dhanbad,Jharkhand,OTP_FRAUD,11255.16,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 11,255 was transferred out of my account. Complainant: Pooja Reddy.",CLOSED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-00150,2024-07-29 14:00:00,2024-07-29 15:22:00,916953,Ganjam,Odisha,OTHER,5323.43,PNB,"This is Sunita Verma. An unknown transaction of Rs 5,323 occurred on my PNB account and I suspect fraud.",FILED,317.0,7.0,-1.0,311.2,77.9
COMP-2024-00151,2024-05-18 16:00:00,2024-05-18 16:38:00,285679,Ghaziabad,Uttar Pradesh,UPI_FRAUD,4338.02,AXIS,"I, Sanjay Nair, received a UPI collect request I did not recognise and Rs 4,338 was debited from my AXIS account without my authorisation.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-00152,2024-03-26 16:00:00,2024-03-26 23:47:00,249149,South Andaman,Andaman and Nicobar Islands,KYC_SCAM,3395.55,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 3,396 was withdrawn. This is Neha Kumar reporting the incident.",FILED,3.0,1.0,-1.0,114.4,83.9
COMP-2024-00153,2024-02-13 18:00:00,2024-02-13 19:26:00,497073,Bareilly,Uttar Pradesh,OTP_FRAUD,80345.63,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 80,346 was transferred out of my account. Complainant: Suresh Gupta.",CASH_TRACED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-00154,2024-08-14 09:00:00,2024-08-14 16:36:00,673929,Chennai,Tamil Nadu,OTP_FRAUD,1613.32,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 1,613 was transferred out of my account. Complainant: Vikram Mehta.",FILED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-00155,2024-08-21 21:00:00,2024-08-22 03:38:00,413833,Srinagar,Jammu and Kashmir,OTP_FRAUD,2804.0,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 2,804 was transferred out of my account. Complainant: Anjali Patel.",CASH_TRACED,28.0,7.0,0.0,191.4,77.1
